Date,Place,YGroup,Temp
2020-07-02T19:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-02T20:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-02T21:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-02T22:27:30Z,Skjern Å - Laksens hus,2022,16.3
2020-07-02T23:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-03T00:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-03T01:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-03T02:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-03T03:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-03T04:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-03T05:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-03T06:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-03T07:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-03T08:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-03T09:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-03T10:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-03T11:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-03T12:27:30Z,Skjern Å - Laksens hus,2022,17
2020-07-03T13:27:30Z,Skjern Å - Laksens hus,2022,17.2
2020-07-03T14:27:30Z,Skjern Å - Laksens hus,2022,17.4
2020-07-03T15:27:30Z,Skjern Å - Laksens hus,2022,17.6
2020-07-03T16:27:30Z,Skjern Å - Laksens hus,2022,17.6
2020-07-03T17:27:30Z,Skjern Å - Laksens hus,2022,17.6
2020-07-03T18:27:30Z,Skjern Å - Laksens hus,2022,17.4
2020-07-03T19:27:30Z,Skjern Å - Laksens hus,2022,17.4
2020-07-03T20:27:30Z,Skjern Å - Laksens hus,2022,17.3
2020-07-03T21:27:30Z,Skjern Å - Laksens hus,2022,17.1
2020-07-03T22:27:30Z,Skjern Å - Laksens hus,2022,16.9
2020-07-03T23:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-04T00:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-04T01:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-04T02:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-04T03:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-04T04:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-04T05:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-04T06:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-04T07:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-04T08:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-04T09:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-04T10:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-04T11:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-04T12:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-04T13:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-04T14:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-04T15:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-04T16:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-04T17:27:30Z,Skjern Å - Laksens hus,2022,16.3
2020-07-04T18:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-04T19:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-04T20:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-04T21:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-04T22:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-04T23:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-05T00:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-05T01:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-05T02:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-05T03:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-05T04:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-05T05:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-05T06:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-05T07:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-05T08:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-05T09:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-05T10:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-05T11:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-05T12:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-05T13:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-05T14:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-05T15:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-05T16:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-05T17:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-05T18:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-05T19:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-05T20:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-05T21:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-05T22:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-05T23:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-06T00:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-06T01:27:30Z,Skjern Å - Laksens hus,2022,14.7
2020-07-06T02:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-06T03:27:30Z,Skjern Å - Laksens hus,2022,14.4
2020-07-06T04:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-06T05:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-06T06:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-06T07:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-06T08:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-06T09:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-06T10:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-06T11:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-06T12:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-06T13:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-06T14:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-06T15:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-06T16:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-06T17:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-06T18:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-06T19:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-06T20:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-06T21:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-06T22:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-06T23:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-07T00:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-07T01:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-07T02:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-07T03:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-07T04:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-07T05:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-07T06:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-07T07:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-07T08:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-07T09:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-07T10:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-07T11:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-07T12:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-07T13:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-07T14:27:30Z,Skjern Å - Laksens hus,2022,16.3
2020-07-07T15:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-07T16:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-07T17:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-07T18:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-07T19:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-07T20:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-07T21:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-07T22:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-07T23:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-08T00:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-08T01:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-08T02:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-08T03:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-08T04:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-08T05:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-08T06:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-08T07:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-08T08:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-08T09:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-08T10:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-08T11:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-08T12:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-08T13:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-08T14:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-08T15:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-08T16:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-08T17:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-08T18:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-08T19:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-08T20:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-08T21:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-08T22:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-08T23:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-09T00:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-09T01:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-09T02:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-09T03:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-09T04:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-09T05:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-09T06:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-09T07:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-09T08:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-09T09:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-09T10:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-09T11:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-09T12:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-09T13:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-09T14:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-09T15:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-09T16:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-09T17:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-09T18:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-09T19:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-09T20:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-09T21:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-09T22:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-09T23:27:30Z,Skjern Å - Laksens hus,2022,14.7
2020-07-10T00:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-10T01:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-10T02:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-10T03:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-10T04:27:30Z,Skjern Å - Laksens hus,2022,14.1
2020-07-10T05:27:30Z,Skjern Å - Laksens hus,2022,14
2020-07-10T06:27:30Z,Skjern Å - Laksens hus,2022,13.9
2020-07-10T07:27:30Z,Skjern Å - Laksens hus,2022,14
2020-07-10T08:27:30Z,Skjern Å - Laksens hus,2022,14
2020-07-10T09:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-10T10:27:30Z,Skjern Å - Laksens hus,2022,14.4
2020-07-10T11:27:30Z,Skjern Å - Laksens hus,2022,14.7
2020-07-10T12:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-10T13:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-10T14:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-10T15:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-10T16:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-10T17:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-10T18:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-10T19:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-10T20:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-10T21:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-10T22:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-10T23:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-11T00:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-11T01:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-11T02:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-11T03:27:30Z,Skjern Å - Laksens hus,2022,14.4
2020-07-11T04:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-11T05:27:30Z,Skjern Å - Laksens hus,2022,14.1
2020-07-11T06:27:30Z,Skjern Å - Laksens hus,2022,14.1
2020-07-11T07:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-11T08:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-11T09:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-11T10:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-11T11:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-11T12:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-11T13:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-11T14:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-11T15:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-11T16:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-11T17:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-11T18:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-11T19:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-11T20:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-11T21:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-11T22:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-11T23:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-12T00:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-12T01:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-12T02:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-12T03:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-12T04:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-12T05:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-12T06:27:30Z,Skjern Å - Laksens hus,2022,15.3
2020-07-12T07:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-12T08:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-12T09:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-12T10:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-12T11:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-12T12:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-12T13:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-12T14:27:30Z,Skjern Å - Laksens hus,2022,16.8
2020-07-12T15:27:30Z,Skjern Å - Laksens hus,2022,16.8
2020-07-12T16:27:30Z,Skjern Å - Laksens hus,2022,16.8
2020-07-12T17:27:30Z,Skjern Å - Laksens hus,2022,16.8
2020-07-12T18:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-12T19:27:30Z,Skjern Å - Laksens hus,2022,16.6
2020-07-12T20:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-12T21:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-12T22:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-12T23:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-13T00:27:30Z,Skjern Å - Laksens hus,2022,16.3
2020-07-13T01:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-13T02:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-13T03:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-13T04:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-13T05:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-13T06:27:30Z,Skjern Å - Laksens hus,2022,15.8
2020-07-13T07:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-13T08:27:30Z,Skjern Å - Laksens hus,2022,16.1
2020-07-13T09:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-13T10:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-13T11:27:30Z,Skjern Å - Laksens hus,2022,16.9
2020-07-13T12:27:30Z,Skjern Å - Laksens hus,2022,17.2
2020-07-13T13:27:30Z,Skjern Å - Laksens hus,2022,17.4
2020-07-13T14:27:30Z,Skjern Å - Laksens hus,2022,17.6
2020-07-13T15:27:30Z,Skjern Å - Laksens hus,2022,17.8
2020-07-13T16:27:30Z,Skjern Å - Laksens hus,2022,17.7
2020-07-13T17:27:30Z,Skjern Å - Laksens hus,2022,17.6
2020-07-13T18:27:30Z,Skjern Å - Laksens hus,2022,17.2
2020-07-13T19:27:30Z,Skjern Å - Laksens hus,2022,17
2020-07-13T20:27:30Z,Skjern Å - Laksens hus,2022,16.9
2020-07-13T21:27:30Z,Skjern Å - Laksens hus,2022,16.7
2020-07-13T22:27:30Z,Skjern Å - Laksens hus,2022,16.5
2020-07-13T23:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-14T00:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-14T01:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-14T02:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-14T03:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-14T04:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-14T05:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-14T06:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-14T07:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-14T08:27:30Z,Skjern Å - Laksens hus,2022,15.6
2020-07-14T09:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-14T10:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-14T11:27:30Z,Skjern Å - Laksens hus,2022,16
2020-07-14T12:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-14T13:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-14T14:27:30Z,Skjern Å - Laksens hus,2022,16.4
2020-07-14T15:27:30Z,Skjern Å - Laksens hus,2022,16.3
2020-07-14T16:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-14T17:27:30Z,Skjern Å - Laksens hus,2022,16.2
2020-07-14T18:27:30Z,Skjern Å - Laksens hus,2022,15.9
2020-07-14T19:27:30Z,Skjern Å - Laksens hus,2022,15.7
2020-07-14T20:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-14T21:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-14T22:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-14T23:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-15T00:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-15T01:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-15T02:27:30Z,Skjern Å - Laksens hus,2022,14.4
2020-07-15T03:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-15T04:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-15T05:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-15T06:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-15T07:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-15T08:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-15T09:27:30Z,Skjern Å - Laksens hus,2022,14.2
2020-07-15T10:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-15T11:27:30Z,Skjern Å - Laksens hus,2022,14.4
2020-07-15T12:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-15T13:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-15T14:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-15T15:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-15T16:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-15T17:27:30Z,Skjern Å - Laksens hus,2022,14.9
2020-07-15T18:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-15T19:27:30Z,Skjern Å - Laksens hus,2022,14.7
2020-07-15T20:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-15T21:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-15T22:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-15T23:27:30Z,Skjern Å - Laksens hus,2022,14.4
2020-07-16T00:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-16T01:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-16T02:27:30Z,Skjern Å - Laksens hus,2022,14.1
2020-07-16T03:27:30Z,Skjern Å - Laksens hus,2022,14
2020-07-16T04:27:30Z,Skjern Å - Laksens hus,2022,13.8
2020-07-16T05:27:30Z,Skjern Å - Laksens hus,2022,13.8
2020-07-16T06:27:30Z,Skjern Å - Laksens hus,2022,13.8
2020-07-16T07:27:30Z,Skjern Å - Laksens hus,2022,13.9
2020-07-16T08:27:30Z,Skjern Å - Laksens hus,2022,14
2020-07-16T09:27:30Z,Skjern Å - Laksens hus,2022,14.1
2020-07-16T10:27:30Z,Skjern Å - Laksens hus,2022,14.3
2020-07-16T11:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-16T12:27:30Z,Skjern Å - Laksens hus,2022,14.7
2020-07-16T13:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-16T14:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-16T15:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-16T16:27:30Z,Skjern Å - Laksens hus,2022,15.5
2020-07-16T17:27:30Z,Skjern Å - Laksens hus,2022,15.4
2020-07-16T18:27:30Z,Skjern Å - Laksens hus,2022,15.2
2020-07-16T19:27:30Z,Skjern Å - Laksens hus,2022,15.1
2020-07-16T20:27:30Z,Skjern Å - Laksens hus,2022,15
2020-07-16T21:27:30Z,Skjern Å - Laksens hus,2022,14.8
2020-07-16T22:27:30Z,Skjern Å - Laksens hus,2022,14.6
2020-07-16T23:27:30Z,Skjern Å - Laksens hus,2022,14.5
2020-07-01T00:27:30Z,Skjern Å - Laksens hus,2023,16.5
2020-07-01T01:27:30Z,Skjern Å - Laksens hus,2023,16.3
2020-07-01T02:27:30Z,Skjern Å - Laksens hus,2023,16.2
2020-07-01T03:27:30Z,Skjern Å - Laksens hus,2023,16.1
2020-07-01T04:27:30Z,Skjern Å - Laksens hus,2023,16
2020-07-01T05:27:30Z,Skjern Å - Laksens hus,2023,15.9
